iso_code,year,alcohol_per_capita,clean_water_access_pct,death_rate,fertility_rate,forest_area_pct,gdp_per_capita,health_expenditure_pc,life_expectancy,life_expectancy_female,life_expectancy_male,physicians_per_1000,pm25_air_pollution,population_65plus_pct,population_total,urban_population_pct,life_expectancy_who,country_name,is_blue_zone,blue_zone_region,latitude,longitude,gini_index
SWE,2008,9.61,99.4997079583573,9.9,1.91,68.962097237269,55817.1759726485,4609.91845703,81.1,83.2,79.1,3.681,7.955908814386,17.6463898740767,9219637.0,84.7517366727063,80.9,Sweden,0,,60.1282,18.6435,28.1
SWE,2009,9.72,99.5121591208695,9.7,1.94,68.9400026562596,46707.6425044751,4118.41650391,81.3512195121951,83.4,79.4,3.749,7.85892940513784,17.9392423059468,9298515.0,84.9341031919813,81.1,Sweden,0,,60.1282,18.6435,27.3
SWE,2010,9.79,99.5313527629445,9.6,1.98,68.9179080752502,52542.5759090299,4391.1171875,81.4512195121951,83.5,79.5,3.808,7.82247575410873,18.2772882991165,9378126.0,85.1334228515625,83.1,Sweden,0,,60.1282,18.6435,27.7
SWE,2011,9.72,99.5510464230032,9.5,1.9,68.8722459411641,60379.4814599322,6363.61474609,81.8024390243903,83.8,79.9,3.888,7.91243933234096,18.6361385585896,9449213.0,85.3600748880524,79.7,Sweden,0,,60.1282,18.6435,27.6
SWE,2012,9.66,99.5710984005091,9.7,1.91,68.826583807078,57749.5615420853,6280.82519531,81.7048780487805,83.6,79.9,3.967,6.6090550437011,18.9775519929568,9519374.0,85.6250668883122,79.7,Sweden,0,,60.1282,18.6435,27.6
SWE,2013,9.6,99.5908553281454,9.4,1.89,68.7809216729919,60843.9888799369,6716.21484375,81.9560975609756,83.8,80.2,4.043,6.56222856877152,19.2744218602549,9600379.0,85.9249771259894,83.3,Sweden,0,,60.1282,18.6435,28.8
SWE,2014,9.54,99.6103261265067,9.2,1.88,68.7352595389057,59583.4584491714,6632.23681641,82.2536585365854,84.2,80.4,4.109,6.77228861428546,19.5210692673755,9696110.0,86.2563838747314,81.9,Sweden,0,,60.1282,18.6435,28.4
SWE,2015,9.45,99.6295386039751,9.3,1.85,68.6944981353789,51188.1652120493,5626.04833984,82.2048780487805,84.1,80.4,4.174,6.30260504424704,19.6982615865952,9799186.0,86.6158654081858,81.7,Sweden,0,,60.1282,18.6435,29.2
SWE,2016,9.35,99.6484657334089,9.2,1.85,68.6944981353789,51703.5088332851,5719.45996094,82.3073170731707,84.1,80.6,4.233,5.69783329212579,19.773834861054,9923085.0,87.0,80.4,Sweden,0,,60.1282,18.6435,29.6
SWE,2017,9.33,99.66713385314,9.1,1.78,68.6944981353789,53210.2233318965,5871.52294922,82.409756097561,84.1,80.8,4.269,6.06180356722068,19.8018336203973,10057698.0,87.237373786911,82.1,Sweden,0,,60.1282,18.6435,28.8
SWE,2018,9.3,99.6855409148822,9.1,1.76,68.6944981353789,54018.4554391861,6042.13525391,82.5585365853659,84.3,80.9,4.322,6.29086232136503,19.8625371600706,10175214.0,87.4737430925296,83.8,Sweden,0,,60.1282,18.6435,30.0
SWE,2019,9.3,99.7036805161121,8.6,1.71,68.6996660773915,51648.9892820514,5688.04492188,83.109756097561,84.8,81.5,4.288,6.06869269595507,19.9506621429353,10278887.0,87.7088420242759,82.7,Sweden,0,,60.1282,18.6435,29.3
SWE,2020,9.57,99.721580628974,9.5,1.67,68.6996660773915,52568.5726980146,6030.53271484,82.3560975609756,84.2,80.6,4.322,5.63670790600148,20.0599853974717,10353442.0,87.9424046895699,82.1,Sweden,0,,60.1282,18.6435,28.9
SWE,2021,,99.7392374480204,8.8,1.67,68.6996660773915,60647.5416365347,6894.20166016,83.0560975609756,84.9,81.3,4.408,,20.1967832299352,10415811.0,88.1741651958315,84.3,Sweden,0,,60.1282,18.6435,29.8
SWE,2022,,99.7499137536867,9.0,1.53,68.6996660773915,54836.8907235124,6022.39257813,83.0585365853659,84.8,81.4,,,20.3419018248482,10486941.0,88.4038576504809,,Sweden,0,,60.1282,18.6435,31.6
SWE,2023,,99.7602354276088,9.0,1.45,68.7013529108454,54950.2834725622,6206.23046875,83.309756097561,85.0,81.7,,,20.5364235623884,10536632.0,88.631216160938,,Sweden,0,,60.1282,18.6435,29.3
SYR,1960,,,16.638,7.505,,183.525069735278,,52.723,53.535,51.996,0.216,,5.04101850861239,4673500.0,40.0006101490939,,Syria,0,,34.8021,38.9968,
SYR,1961,,,15.852,7.502,,196.293561633919,,53.652,54.394,52.982,,,4.86027778622856,4815466.0,40.358728260311,,Syria,0,,34.8021,38.9968,
SYR,1962,,,15.085,7.51,,223.934209140492,,54.569,55.202,53.991,,,4.6913097307303,4959340.0,40.7064488921501,,Syria,0,,34.8021,38.9968,
SYR,1963,,,14.391,7.511,,234.899747591945,,55.394,55.947,54.881,,,4.52856852416814,5110467.0,41.0461246166116,,Syria,0,,34.8021,38.9968,
SYR,1964,,,13.744,7.525,,254.217527062223,,56.17,56.67,55.702,,,4.37114585779796,5269087.0,41.3801080056958,,Syria,0,,34.8021,38.9968,
SYR,1965,,,13.143,7.532,,270.830584796164,,56.901,57.369,56.46,0.185,,4.21868879670493,5435267.0,41.7107516314031,,Syria,0,,34.8021,38.9968,
SYR,1966,,,12.592,7.552,,239.30759595908,,57.55,58.063,57.067,,,4.07121780858832,5609047.0,42.0404080657338,,Syria,0,,34.8021,38.9968,
SYR,1967,,,12.119,7.556,,272.914639434944,,58.045,58.766,57.371,,,3.92890709436879,5790198.0,42.3714298806882,,Syria,0,,34.8021,38.9968,
SYR,1968,,,11.437,7.569,,293.330341001656,,59.118,59.576,58.682,,,3.79234492744,5978742.0,42.7061696482669,,Syria,0,,34.8021,38.9968,
SYR,1969,,,10.913,7.586,,363.554844445761,,59.844,60.323,59.389,,,3.66148891070207,6175166.0,43.04697994047,,Syria,0,,34.8021,38.9968,
SYR,1970,,,10.391,7.621,,335.451366800943,,60.608,61.169,60.076,0.259,,3.53565780319716,6380609.0,43.3966694383516,,Syria,0,,34.8021,38.9968,
SYR,1971,,,9.891,7.6,,392.515069525448,,61.334,62.03,60.68,,,3.41231119168657,6598094.0,43.7529143169291,,Syria,0,,34.8021,38.9968,
SYR,1972,,,9.453,7.573,,448.237758556479,,61.969,62.8,61.194,,,3.29820136130501,6826024.0,44.1096595453088,,Syria,0,,34.8021,38.9968,
SYR,1973,,,9.659,7.548,,458.830061186419,,60.826,63.594,58.396,,,3.20041397551188,7060321.0,44.4643311438209,,Syria,0,,34.8021,38.9968,
SYR,1974,,,8.538,7.52,,706.579580221326,,63.441,64.872,62.136,,,3.12687615719184,7302160.0,44.8150721752309,,Syria,0,,34.8021,38.9968,
SYR,1975,,,8.106,7.486,,903.713462066405,,64.187,66.047,62.517,0.256,,3.09672640233338,7554364.0,45.1600257023045,,Syria,0,,34.8021,38.9968,
SYR,1976,,,7.729,7.448,,976.48924016597,,64.844,67.033,62.897,,,3.08094058571604,7817320.0,45.4973347878071,,Syria,0,,34.8021,38.9968,
SYR,1977,,,7.404,7.418,,951.240398587355,,65.398,67.82,63.258,,,3.04462603737395,8090501.0,45.8251424945043,,Syria,0,,34.8021,38.9968,
SYR,1978,,,7.083,7.345,,1107.78304477534,,65.932,68.521,63.655,,,2.99134968533073,8372759.0,46.1415918851617,,Syria,0,,34.8021,38.9968,
SYR,1979,,,6.848,7.247,,1146.36179260974,,66.244,68.891,63.917,,,2.9366446278387,8661909.0,46.4448260225449,,Syria,0,,34.8021,38.9968,
SYR,1980,,,6.622,7.119,,1458.23976434095,,66.545,69.156,64.243,0.446,,2.89954550084913,8957663.0,46.7329879694194,,Syria,0,,34.8021,38.9968,
SYR,1981,,,7.305,6.974,,1675.79747403807,,64.598,67.817,61.792,0.463,,2.87325129109136,9260189.0,47.0042170442923,,Syria,0,,34.8021,38.9968,
SYR,1982,,,8.786,6.811,,1702.68062491316,,60.839,65.542,56.883,,,2.84137568502141,9572511.0,47.2555855276502,,Syria,0,,34.8021,38.9968,
SYR,1983,,,5.993,6.692,,1775.83203705709,,67.35,69.484,65.427,,,2.81724247195264,9904809.0,47.4862044345146,,Syria,0,,34.8021,38.9968,
SYR,1984,,,5.79,6.586,,1706.21944810524,,67.723,69.711,65.921,,,2.81209099061613,10258398.0,47.6998687314281,,Syria,0,,34.8021,38.9968,
SYR,1985,,,5.616,6.484,,1543.7649395519,,68.048,69.925,66.341,,,2.81968532529921,10625672.0,47.9004636575506,,Syria,0,,34.8021,38.9968,
SYR,1986,,,5.435,6.365,,1208.16084262217,,68.415,70.274,66.723,0.807,,2.83574877712293,11002844.0,48.0918744520422,,Syria,0,,34.8021,38.9968,
SYR,1987,,,5.252,6.201,,997.128134355135,,68.797,70.717,67.053,0.783,,2.85614364062344,11388923.0,48.2779863540628,,Syria,0,,34.8021,38.9968,
SYR,1988,,,5.073,5.999,,897.70876335774,,69.172,71.192,67.342,,,2.88096158768807,11782264.0,48.4626846027722,,Syria,0,,34.8021,38.9968,
SYR,1989,,,4.918,5.777,,809.044028162459,,69.486,71.646,67.537,0.863,,2.91212129671748,12179060.0,48.6498544373304,,Syria,0,,34.8021,38.9968,
SYR,1990,,,4.763,5.561,2.02459462400696,978.489616979607,,69.83,72.145,67.752,0.835,25.8732480639295,2.95107223567144,12579208.0,48.8433810968973,,Syria,0,,34.8021,38.9968,
SYR,1991,,,4.65,5.342,2.05724235498966,1000.07798684947,,70.075,72.511,67.897,,26.1111950533804,2.99480672293378,12980821.0,49.0471498206329,,Syria,0,,34.8021,38.9968,
SYR,1992,,,4.569,5.141,2.08989008597236,990.138251191708,,70.243,72.744,68.008,,26.2541396736808,3.0387011506644,13385571.0,49.2650458476971,,Syria,0,,34.8021,38.9968,
SYR,1993,,,4.535,4.994,2.12253781695506,992.771367475098,,70.309,72.806,68.07,,26.3257372256348,3.08110074841147,13795686.0,49.5009544172498,,Syria,0,,34.8021,38.9968,
SYR,1994,,,4.533,4.856,2.15518554793775,712.387716635783,,70.296,72.717,68.113,,26.3496430100465,3.12111007554765,14208583.0,49.7587435362079,,Syria,0,,34.8021,38.9968,
SYR,1995,,,4.556,4.697,2.18783327892045,779.699100153744,,70.209,72.523,68.11,,26.34951232772,3.15954564887351,14616801.0,50.0454433199127,,Syria,0,,34.8021,38.9968,
SYR,1996,,,4.57,4.536,2.22048100990315,918.195857362788,,70.156,72.367,68.141,,25.9954880132116,3.19712783993479,15018104.0,50.3656541639413,,Syria,0,,34.8021,38.9968,35.2
SYR,1997,,,4.571,4.371,2.25312874088584,940.826589804978,,70.158,72.263,68.229,1.276,25.157442319387,3.23333955460152,15417542.0,50.7142395730045,,Syria,0,,34.8021,38.9968,
SYR,1998,,,4.554,4.25,2.28577647186854,960.837504927725,,70.237,72.257,68.379,1.32,24.158624674514,3.26743682355195,15820413.0,51.085856389276,,Syria,0,,34.8021,38.9968,
SYR,1999,,,4.48,4.144,2.31842420285124,978.17453169496,,70.507,72.452,68.709,1.318,23.3222845068604,3.29606219448947,16228061.0,51.4751614549293,,Syria,0,,34.8021,38.9968,
SYR,2000,1.29,,4.385,4.068,2.35107193383393,1138.1884854278,53.69049835,70.856,72.747,69.105,1.347,22.9716712446942,3.31790609481203,16637888.0,51.876811612138,72.4,Syria,0,,34.8021,38.9968,
SYR,2001,1.29,,4.265,3.976,2.38371966481663,1186.82913474027,57.71026993,71.296,73.171,69.558,,23.0397743914208,3.33852109841823,17051338.0,52.2854637030759,71.8,Syria,0,,34.8021,38.9968,
SYR,2002,1.26,,4.145,3.865,2.41636739579933,1183.2473451033,62.74715805,71.742,73.656,69.973,1.435,23.2266149127917,3.36375285756399,17468332.0,52.6957745699164,70.9,Syria,0,,34.8021,38.9968,
SYR,2003,1.21,,4.031,3.763,2.45154964867368,1220.179077256,59.87030792,72.188,74.167,70.364,1.368,23.505989430593,3.39354336228612,17889296.0,53.1024010548332,72.7,Syria,0,,34.8021,38.9968,37.5
SYR,2004,1.16,,3.965,3.679,2.48450182491693,1368.1148230028,60.20412827,72.494,74.552,70.605,1.412,23.8516945666111,3.41738718885817,18336875.0,53.5,74.2,Syria,0,,34.8021,38.9968,
SYR,2005,1.11,,3.902,3.605,2.51718690417824,1533.90166536568,62.29284668,72.797,74.85,70.906,1.501,24.2375269426323,3.43119686196904,18814091.0,53.8227202374695,73.2,Syria,0,,34.8021,38.9968,
SYR,2006,1.06,,3.798,3.562,2.5490388280782,1718.78347217338,64.00552368,73.04,75.097,71.14,,25.0004851753207,3.41533702474497,19637022.0,54.059770380523,72.2,Syria,0,,34.8021,38.9968,40.1
SYR,2007,1.04,,3.736,3.538,2.5815726421259,1937.61138578027,72.10467529,73.256,75.36,71.321,1.417,26.245550864447,3.37091921804435,20884125.0,54.2883969431774,75.1,Syria,0,,34.8021,38.9968,
SYR,2008,1.05,,3.815,3.481,2.61424526247005,2429.12477087189,82.92500305,73.368,75.469,71.437,1.419,27.5984951064572,3.37052824099057,21636564.0,54.5858464394493,73.5,Syria,0,,34.8021,38.9968,
SYR,2009,1.06,,3.799,3.415,2.6469178828142,2462.20193643202,88.00678253,73.496,75.603,71.55,1.362,28.6850889977974,3.40501450848353,21976969.0,55.0293653833552,73.7,Syria,0,,34.8021,38.9968,40.4
SYR,2010,0.99,,3.824,3.355,2.67973642650983,2730.61477118949,91.5537796,73.542,75.618,71.614,1.388,29.1311036349137,3.43197699731664,22482421.0,55.6962002889119,73.8,Syria,0,,34.8021,38.9968,
SYR,2011,0.74,,4.334,3.285,2.71241082611774,2952.14349372257,78.28834534,72.259,74.86,69.863,,25.6858667253095,3.47450211988776,22878098.0,58.4817704183521,74.2,Syria,0,,34.8021,38.9968,
SYR,2012,0.46,,6.829,3.221,2.74508522572564,1897.66115018696,66.27796173,66.206,71.525,61.626,,24.5499952322116,3.56391240901569,22759763.0,65.0896662830335,70.4,Syria,0,,34.8021,38.9968,
SYR,2013,0.27,,7.514,3.165,2.77775962533355,985.892669227054,47.07229233,65.146,70.871,60.25,,26.3151629967473,3.75405730879808,21666917.0,73.0620491886137,70.0,Syria,0,,34.8021,38.9968,
SYR,2014,0.28,,7.353,3.117,2.81043402494146,1060.59105886854,48.91549683,65.492,71.198,60.579,1.432,25.7324188924062,3.98945498688717,20273659.0,76.0,68.9,Syria,0,,34.8021,38.9968,
SYR,2015,0.29,,8.223,3.067,2.84310842454937,847.731631942565,38.17871475,63.265,70.646,57.195,,26.9795023656779,4.16985034145845,19424618.0,75.7529067188542,69.3,Syria,0,,34.8021,38.9968,
SYR,2016,0.25,,7.323,3.012,2.84310842454937,656.3490586313,27.40652657,65.19,71.924,59.5,1.172,25.5706170226563,4.29243069134678,19193834.0,75.15400963398,70.3,Syria,0,,34.8021,38.9968,
SYR,2017,0.22,,7.246,2.972,2.84310842454937,851.502005254153,35.57104874,65.651,71.877,60.292,1.468,24.5814440559142,4.39669751384003,19224668.0,74.5395596323392,51.3,Syria,0,,34.8021,38.9968,
SYR,2018,0.2,,6.544,2.932,2.84310842454937,1098.0668642357,46.24067307,67.371,72.185,63.031,1.5,25.9590823017321,4.46661775083008,19577845.0,74.0612602381775,71.1,Syria,0,,34.8021,38.9968,
SYR,2019,0.2,,5.284,2.878,2.84310842454937,1109.53926036049,55.2208252,70.97,74.253,67.833,1.517,26.4725611273339,4.4946862790511,20353534.0,73.8248788261986,73.5,Syria,0,,34.8021,38.9968,
SYR,2020,0.092,,5.058,2.837,2.84310842454937,572.355289831901,37.03173065,71.944,74.808,69.174,1.5,24.7058382627422,4.54759604167885,21049429.0,73.4125031102512,74.5,Syria,0,,34.8021,38.9968,
SYR,2021,,,4.964,2.798,2.84310842454937,663.614245706815,53.4726181,72.418,74.594,70.235,1.521,,4.61846785630824,21628839.0,73.0125007629395,70.6,Syria,0,,34.8021,38.9968,
SYR,2022,,,4.773,2.746,2.84267276588793,1051.67149587463,53.26486588,72.79,75.204,70.383,,,4.66656330771211,22462173.0,72.6124992370605,,Syria,0,,34.8021,38.9968,26.6
SYR,2023,,,5.039,2.712,2.84310842454937,,33.34017944,72.12,74.412,69.829,,,4.68683691195235,23594623.0,72.1673803143204,,Syria,0,,34.8021,38.9968,
THA,1960,,,14.971,6.325,,102.814571454958,,50.608,52.339,48.987,0.129,,2.81662679154544,26851747.0,11.8259031915076,,Thailand,0,,15.87,100.9925,
THA,1961,,,14.608,6.324,,109.728794269464,,51.065,52.983,49.288,,,2.80794985709666,27650334.0,11.963992179219,,Thailand,0,,15.87,100.9925,
THA,1962,,,14.299,6.331,,116.179493337844,,51.444,53.458,49.586,,,2.80771699348057,28481040.0,12.0928855757568,,Thailand,0,,15.87,100.9925,
THA,1963,,,13.896,6.342,,120.658598748696,,51.988,54.047,50.083,,,2.81236774649259,29342322.0,12.2170391523602,,Thailand,0,,15.87,100.9925,
THA,1964,,,13.486,6.309,,128.642226903734,,52.539,54.682,50.553,,,2.81722195621577,30232141.0,12.3404505516908,,Thailand,0,,15.87,100.9925,
THA,1965,,,13.047,6.258,,140.899873696781,,53.131,55.361,51.063,0.14,,2.82153842987956,31149337.0,12.4671174164097,,Thailand,0,,15.87,100.9925,
THA,1966,,,12.609,6.182,,164.533414431069,,53.729,56.071,51.559,,,2.82706785757596,32086071.0,12.6010373891785,,Thailand,0,,15.87,100.9925,
THA,1967,,,12.169,6.077,,170.666971518706,,54.316,56.74,52.065,,,2.83510848679063,33037801.0,12.7462081126584,,Thailand,0,,15.87,100.9925,
THA,1968,,,11.694,5.928,,178.839752885801,,54.977,57.495,52.634,,,2.8477458337292,34002560.0,12.9066272295109,,Thailand,0,,15.87,100.9925,
THA,1969,,,11.182,5.704,,191.438734515692,,55.705,58.29,53.292,,,2.86735217826885,34973782.0,13.0862923823972,,Thailand,0,,15.87,100.9925,
THA,1970,,,10.665,5.452,,197.097903475424,,56.47,59.114,53.997,0.121,,2.89404153170871,35954408.0,13.2943293788743,,Thailand,0,,15.87,100.9925,
THA,1971,,,10.26,5.253,,199.662201986255,,57.1,59.781,54.59,,,2.92652130482321,36937387.0,13.5670461058988,,Thailand,0,,15.87,100.9925,
THA,1972,,,9.879,5.077,,215.582022917854,,57.746,60.463,55.199,,,2.96330360396753,37933929.0,13.916324564384,,Thailand,0,,15.87,100.9925,
THA,1973,,,9.543,4.845,,278.285062967675,,58.323,61.124,55.702,,,3.00258655264016,38947787.0,14.3201813297757,,Thailand,0,,15.87,100.9925,
THA,1974,,,9.164,4.598,,342.978897633446,,59.031,61.935,56.316,,,3.04262708995668,39952891.0,14.7596606532936,,Thailand,0,,15.87,100.9925,
THA,1975,,,8.819,4.364,,363.526350179478,,59.713,62.722,56.904,,,3.08228593379857,40940005.0,15.2158067861574,,Thailand,0,,15.87,100.9925,
THA,1976,,,8.506,4.119,,405.408734060752,,60.371,63.51,57.447,,,3.12235956489353,41896504.0,15.6696639795869,,Thailand,0,,15.87,100.9925,
THA,1977,,,8.253,3.865,,461.659141640678,,60.906,64.165,57.875,,,3.16315191532942,42843974.0,16.1022764848018,,Thailand,0,,15.87,100.9925,
THA,1978,,,8.094,3.617,,548.233113208345,,61.266,64.689,58.096,,,3.20445496606789,43788976.0,16.4946885530218,,Thailand,0,,15.87,100.9925,
THA,1979,,,7.929,3.451,,612.08876018577,,61.696,65.291,58.383,,,3.24573865891637,44718434.0,16.8279444354667,,Thailand,0,,15.87,100.9925,
THA,1980,,,7.756,3.293,,708.729450091584,,62.186,65.917,58.756,0.147,,3.28651214326372,45650022.0,17.0844066743608,,Thailand,0,,15.87,100.9925,
THA,1981,,,7.512,3.127,,748.156726132308,,62.856,66.575,59.425,,,3.32803656177609,46575855.0,17.2827538871177,,Thailand,0,,15.87,100.9925,45.2
THA,1982,,,7.235,2.943,,770.398953205891,,63.603,67.218,60.244,,,3.37185759123615,47494577.0,17.4439726290857,,Thailand,0,,15.87,100.9925,
THA,1983,,,6.902,2.755,,826.932302137698,,64.5,67.967,61.25,,,3.4190734466329,48423309.0,17.5796435064122,,Thailand,0,,15.87,100.9925,
THA,1984,,,6.528,2.582,,846.934168430884,,65.55,68.878,62.402,0.16,,3.47092343794869,49351708.0,17.7013465942106,,Thailand,0,,15.87,100.9925,
THA,1985,,,6.196,2.45,,773.823923674613,,66.543,69.761,63.477,,,3.52886999254686,50270753.0,17.8206619675942,,Thailand,0,,15.87,100.9925,
THA,1986,,,5.973,2.358,,842.098436226451,,67.308,70.492,64.263,0.182,,3.59300868021308,51177834.0,17.9491697016767,,Thailand,0,,15.87,100.9925,
THA,1987,,,5.848,2.255,,970.452522513385,,67.833,71.04,64.762,,,3.66369807350795,52074105.0,18.0984498715714,,Thailand,0,,15.87,100.9925,
THA,1988,,,5.796,2.171,,1164.20096229495,,68.194,71.481,65.051,0.21,,3.74354381980833,52969595.0,18.2800825523918,,Thailand,0,,15.87,100.9925,43.8
THA,1989,,,5.765,2.136,,1341.72978395303,,68.557,71.919,65.349,,,3.83619600721693,53848956.0,18.5056478192513,,Thailand,0,,15.87,100.9925,
THA,1990,,,5.723,2.065,37.8966117951027,1559.11209344755,,68.924,72.384,65.629,0.225,44.3008887528364,3.94871936993181,54738329.0,18.8071480847314,,Thailand,0,,15.87,100.9925,45.3
THA,1991,,,5.783,2.036,37.8255593180528,1765.62267359529,,69.132,72.706,65.74,0.23,43.7598631740252,4.08084959489685,55637434.0,19.3568451726218,,Thailand,0,,15.87,100.9925,
THA,1992,,,5.834,2.008,37.754506841003,1971.60879910694,,69.353,73.016,65.885,,43.2441324798799,4.2327513403801,56528834.0,20.2251472411188,,Thailand,0,,15.87,100.9925,47.9
THA,1993,,,5.894,1.967,37.6834543639531,2245.13688708983,,69.568,73.267,66.069,0.238,42.7627320101514,4.40518613382373,57408198.0,21.344368876117,,Thailand,0,,15.87,100.9925,
THA,1994,,,6.007,1.928,37.6124018869032,2517.70732641683,,69.661,73.6,65.96,,42.3246971045909,4.59300510768345,58260854.0,22.6578637457835,,Thailand,0,,15.87,100.9925,43.5
THA,1995,,,6.124,1.888,37.5413494098534,2864.36515719866,,69.757,73.909,65.876,0.24,41.9390631029495,4.7925959545406,59098232.0,24.1089855182854,,Thailand,0,,15.87,100.9925,
THA,1996,,,6.216,1.865,37.4702969328035,3054.65690806473,,69.94,74.255,65.918,,41.5721043915843,5.00517823211938,59920064.0,25.6410878617897,,Thailand,0,,15.87,100.9925,42.9
THA,1997,,,6.211,1.845,37.3992444557537,2473.14096982086,,70.362,74.506,66.473,0.273,41.2039796710085,5.24394860206907,60724584.0,27.1975244444636,,Thailand,0,,15.87,100.9925,
THA,1998,,,6.243,1.815,37.3281919787038,1847.70379269771,,70.703,74.685,66.94,0.292,40.8645507522072,5.51955999345639,61522630.0,28.7216489344742,,Thailand,0,,15.87,100.9925,41.5
THA,1999,,,6.306,1.768,37.257139501654,2033.24490520569,,70.979,74.975,67.187,0.291,40.5836794461654,5.82264637819038,62299043.0,30.1568149999886,,Thailand,0,,15.87,100.9925,43.1
THA,2000,8.61,,6.395,1.734,37.1860870246041,2005.97694514234,62.21043015,71.205,75.244,67.368,,40.3912275638682,6.11782601888353,63007815.0,31.4626212652205,74.8,Thailand,0,,15.87,100.9925,42.8
THA,2001,8.61,,6.429,1.711,37.3965041398344,1889.93432467144,57.19389343,71.52,75.591,67.652,0.298,40.3506543167023,6.39012184879669,63651141.0,32.7428054763889,71.7,Thailand,0,,15.87,100.9925,
THA,2002,8.92,,6.488,1.688,37.6069212550647,2089.75183111554,69.68746185,71.775,75.717,68.02,0.295,40.4326952705377,6.65722534654617,64266437.0,34.0732781018222,71.7,Thailand,0,,15.87,100.9925,41.9
THA,2003,9.07,,6.53,1.673,37.817338370295,2347.54001286066,76.13368225,72.101,75.97,68.412,,40.5281267680848,6.92701480933641,64868166.0,35.4270354382579,72.0,Thailand,0,,15.87,100.9925,
THA,2004,9.28,,6.692,1.665,38.0277554855253,2641.56268717857,82.91682434,72.1,75.845,68.524,0.289,40.5277251520537,7.20251957895221,65452047.0,36.785516284484,68.7,Thailand,0,,15.87,100.9925,42.5
THA,2005,9.36,,6.575,1.644,38.2381726007555,2867.70383436062,90.61147308,72.894,76.61,69.343,,40.3222667651549,7.47503391888863,66017420.0,38.1301594392881,76.3,Thailand,0,,15.87,100.9925,
THA,2006,9.34,,6.58,1.631,38.4485897159858,3331.32043511773,103.26116943,73.341,76.967,69.87,0.284,39.7521062500821,7.71964031137209,66567687.0,39.4424037014582,73.4,Thailand,0,,15.87,100.9925,41.8
THA,2007,8.66,,6.587,1.616,38.6590068312161,3918.52817434581,125.10979462,73.779,77.313,70.387,0.292,38.7509301612035,7.93076393123348,67102394.0,40.7036878697821,77.2,Thailand,0,,15.87,100.9925,39.8
THA,2008,7.98,,6.584,1.587,38.8694239464464,4309.13509292986,149.06762695,74.221,77.716,70.859,0.311,37.3495127087413,8.13020227845735,67619830.0,41.8954507430475,77.7,Thailand,0,,15.87,100.9925,40.3
THA,2009,7.41,,6.571,1.565,39.0798410616767,4135.43986952819,149.67800903,74.669,78.19,71.273,0.333,35.5786281029176,8.34055185267174,68121080.0,42.9991311200422,78.3,Thailand,0,,15.87,100.9925,39.6
THA,2010,7.57,,6.607,1.562,39.290258176907,4973.86288823778,168.61891174,75.012,78.738,71.434,0.383,33.4690505539545,8.57760701557125,68579447.0,44.0018736622496,72.1,Thailand,0,,15.87,100.9925,39.4
THA,2011,7.87,,6.644,1.571,39.2855604924739,5373.6232832898,191.74464417,75.302,79.247,71.534,,29.0591951880929,8.8465244094501,69007208.0,44.8048723557374,72.5,Thailand,0,,15.87,100.9925,37.5
THA,2012,8.08,,6.696,1.563,39.2808628080409,5725.52802835463,201.70690918,75.59,79.672,71.698,,31.5886298984382,9.15237777330172,69436098.0,45.373565813715,72.9,Thailand,0,,15.87,100.9925,39.3
THA,2013,8.16,,6.713,1.526,39.2761651236078,6018.08244729255,207.81243896,75.96,80.109,72.003,,34.4883511418629,9.50238115795486,69845114.0,45.8321343847773,76.5,Thailand,0,,15.87,100.9925,37.8
THA,2014,8.1,,6.754,1.484,39.2714674391748,5801.1978916205,213.74395752,76.279,80.497,72.254,,29.9705384622081,9.89422316519326,70216367.0,46.3138799467897,73.4,Thailand,0,,15.87,100.9925,37.0
THA,2015,8.16,,6.818,1.451,39.2667697547417,5688.85335397884,219.15092468,76.563,80.858,72.464,0.453,28.1544413826202,10.3239727428364,70540795.0,46.9521043776171,73.6,Thailand,0,,15.87,100.9925,36.0
THA,2016,8.28,,6.918,1.4,39.1806455401358,5833.57715617098,229.7849884,76.769,81.105,72.628,0.433,30.3985996204755,10.7814783921017,70859841.0,47.8801095551247,77.0,Thailand,0,,15.87,100.9925,36.7
THA,2017,7.95,,7.029,1.363,39.1101802736401,6413.09182530343,247.08152771,76.989,81.383,72.792,0.788,27.1006744719071,11.2659962515276,71160187.0,49.2311973571777,77.2,Thailand,0,,15.87,100.9925,36.4
THA,2018,7.85,,7.167,1.323,39.0397150071444,7099.77650081458,274.71221924,77.19,81.629,72.95,0.518,30.0080973964844,11.7833301811334,71376079.0,54.5843734741211,80.7,Thailand,0,,15.87,100.9925,36.4
THA,2019,7.85,,7.422,1.285,38.9692497406487,7605.69657797759,288.31097412,77.197,81.763,72.849,0.548,30.382756547172,12.3287535151114,71522271.0,55.9266166687012,76.9,Thailand,0,,15.87,100.9925,34.9
THA,2020,7.99,,7.618,1.259,38.8987844741529,6985.64393892574,304.3817749,77.331,81.904,72.971,0.509,31.0072016277159,12.8979852852991,71641484.0,57.2358779907227,76.5,Thailand,0,,15.87,100.9925,35.0
THA,2021,,,7.744,1.234,38.8283192076572,7057.20754802279,363.72845459,77.606,82.098,73.303,0.541,,13.4920297885888,71727332.0,58.5087776184082,71.8,Thailand,0,,15.87,100.9925,34.9
